"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,True,,,,,,,,,,True,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,True,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,6 feet,8-12 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,americana,,,,,,,,,,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/220762/Century-Plant-Agave-americana-subsp-americana/', 'https://garden.org/plants/view/139293/Blue-Agave-Agave-americana-subsp-protoamericana-Blue-Steel/', 'https://garden.org/plants/view/116370/Maguey-Serrano-Agave-americana-subsp-protamericana/', 'https://garden.org/plants/view/79745/Agave-Agave-americana/', 'https://garden.org/plants/view/112747/Variegated-Century-Plant-Agave-americana-Marginata/', 'https://garden.org/plants/view/113187/Agave-Agave-americana-Mediopicta/', 'https://garden.org/plants/view/116368/Agave-Agave-americana-Mediopicta-Alba/', 'https://garden.org/plants/view/116371/Agave-Agave-americana-var-expansa/', 'https://garden.org/plants/view/118273/Dwarf-Variegated-Century-Plant-Agave-americana-Cornelius/', 'https://garden.org/plants/view/125363/Century-Plant-Agave-americana-Opal/', 'https://garden.org/plants/view/654404/Dua-bzog-Agave-americana-var-oaxacensis/', 'https://garden.org/plants/view/709513/Century-Plant-Agave-americana-Variegata/', 'https://garden.org/plants/view/789357/American-Aloe-Agave-americana-Gainesville-Blue/']",,,,,,,,,,,True,,,,True,True,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ageratina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,aromatica,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/113322/Variegated-Joe-Pye-Weed-Ageratina-aromatica-Joicus-Variegated/', 'https://garden.org/plants/view/202177/Small-White-Snakeroot-Ageratina-aromatica/']",True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,True,,Agalinis,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,12 - 36 inches,12 - 18 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspera,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/170536/Tall-False-Foxglove-Agalinis-aspera/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,Perennial,,,,0.0,,,,Zone 8b -9.4 °C (15 °F) to -6.7 °C (20 °F),,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asperrima,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/204020/Rough-Agave-Agave-asperrima/', 'https://garden.org/plants/view/411237/Century-Plant-Agave-asperrima-subsp-maderensis/', 'https://garden.org/plants/view/411238/San-Luis-Potosi-Agave-Agave-asperrima-subsp-potosiensis/', 'https://garden.org/plants/view/411239/La-Zarca-Agave-Agave-asperrima-subsp-zarcensis/', 'https://garden.org/plants/view/415657/Rough-Agave-Agave-asperrima-subsp-asperrima/']",,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agalinis,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auriculata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/124706/Earleaf-False-Foxglove-Agalinis-auriculata/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,blasdalei,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126234/Blasdale-bentgrass-Agrostis-blasdalei/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,True,True,True,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,Zone 8b,,0.0,,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,,,,,True,True,,,,,,,,,,,,,,,,,24 - 36 inches,18 - 24 inches,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,breviflora,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,['https://garden.org/plants/view/164640/Trans-Pecos-Giant-Hyssop-Agastache-breviflora/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,True,,,True,,,True,True,,True,True,,,,,,,,,,0.0,,,,True,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,True,,Perennial,,,,0.0,True,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,,,,,,,,,True,,,,True,,,,,,,,,,,,True,3 feet,3 feet,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,cana,,,,,,,,,True,,,,,,True,True,,,,True,,,,,,,,"['https://garden.org/plants/view/87137/Hummingbird-Mint-Agastache-cana/', 'https://garden.org/plants/view/129478/Wild-Hyssop-Agastache-cana-Heather-Queen/', 'https://garden.org/plants/view/138522/Hyssop-Agastache-cana-Purple-Pygmy/', 'https://garden.org/plants/view/535180/Hummingbird-Mint-Agastache-cana-Rosita/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,canina,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126236/Velvet-bentgrass-Agrostis-canina/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chrysantha,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/116395/Golden-Flowered-Agave-Agave-chrysantha/', 'https://garden.org/plants/view/778680/Golden-Flowered-Agave-Agave-chrysantha-Sedona-Form/']",,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,clivicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126240/Coastal-bluff-bentgrass-Agrostis-clivicola/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,cusickii,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,['https://garden.org/plants/view/163974/Cusicks-Horse-Mint-Agastache-cusickii/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deserti,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/79746/Desert-Agave-Agave-deserti/', 'https://garden.org/plants/view/116405/Desert-Agave-Agave-deserti-var-simplex/', 'https://garden.org/plants/view/227486/Century-Plant-Agave-deserti-var-deserti/', 'https://garden.org/plants/view/411256/Century-Plant-Agave-deserti-var-pringlei/', 'https://garden.org/plants/view/756433/Century-Plant-Agave-deserti-var-simplex-Snow-Devil/']",,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delamateri,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/116404/Tonto-Basin-Agave-Agave-delamateri/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decipiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/116403/Agave-Agave-decipiens/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,densiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126241/California-bentgrass-Agrostis-densiflora/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agalinis,,,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1 to 3 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edwardsiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79726/Plateau-agalinis-Agalinis-edwardsiana/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,elliottiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126242/Elliotts-bentgrass-Agrostis-elliottiana/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,exarata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79768/Spike-bentgrass-Agrostis-exarata/'],,,,,,,,,,,,,,,,,,True
True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agalinis,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24 - 48 inches,12 - 18 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasciculata,,,,,,,,,,,,,,,,True,,,,,,,,,,,,['https://garden.org/plants/view/79727/Beach-false-foxglove-Agalinis-fasciculata/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,True,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,True,True,,True,,,,,,,,True,True,,Agalinis,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Annual,,Zone 11,,0.0,True,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,True,,,,,,,,True,,,,True,,,,,True,,,True,3 feet,6 feet,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,True,filifolia,,,,,,,,,,,,,,,,,,,,,,True,,,,,,['https://garden.org/plants/view/123076/Seminole-False-Foxglove-Agalinis-filifolia/'],True,,,,,,,True,True,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,True,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,True,True,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,True,True,,,,,,,,,,,,,,,,,3 - 4 feet,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,foeniculum,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/137223/Anise-Hyssop-Agastache-foeniculum-Licorice-Blue/', 'https://garden.org/plants/view/137224/Anise-Hyssop-Agastache-foeniculum-Licorice-White/', 'https://garden.org/plants/view/137225/Anise-Hyssop-Agastache-foeniculum-Licorice-Alabaster/', 'https://garden.org/plants/view/551323/Anise-Hyssop-Agastache-foeniculum-Get-Riehl/', 'https://garden.org/plants/view/75150/Anise-Hyssop-Agastache-foeniculum/', 'https://garden.org/plants/view/112274/Anise-Hyssop-Agastache-foeniculum-Golden-Jubilee/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agoseris,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 8b,,1.0,True,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,,,,,,,,,,,,,,,,,,,6 - 18 inches,6 - 12 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/79764/Mountain-Dandelion-Agoseris-glauca/'],True,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glomeruliflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/654411/Chisos-Mountains-Agave-Agave-glomeruliflora/'],,,,,,,,,,,,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agoseris,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 2 -45.6 °C (-50 °F) to -42.8 °C (-45°F),,,,,,,,,,,,,,,,,,,,,,,,,,,,6 - 18 inches,6 - 12 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/79764/Mountain-Dandelion-Agoseris-glauca/'],True,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gracilipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79747/Maguey-de-Pastizal-Agave-gracilipes/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,havardiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79748/Havards-Agave-Agave-havardiana/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,hallii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126244/Halls-bentgrass-Agrostis-hallii/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,True,,,,,0.0,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,0.0,,,,True,True,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Ageratina,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Perennial,,Zone 10b,,0.0,,,,Zone 7b -15 °C (5 °F) to -12.2 °C (10 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,4 to 6 feet,3 to 4 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,havanensis,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/79760/White-Mistflower-Ageratina-havanensis/'],,,,,,,,,,True,,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,hendersonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126245/Hendersons-bentgrass-Agrostis-hendersonii/'],,,,,,,,,,,,,,,,,,True
