"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dichlamydeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79795/Coastal-onion-Allium-dichlamydeum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dictuon,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125062/Blue-Mountain-Onion-Allium-dictuon/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,douglasii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79796/Douglas-onion-Allium-douglasii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drummondii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79797/Drummonds-onion-Allium-drummondii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Alophia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,Perennial,,Zone 10b,,0.0,,,,Zone 7b -15 °C (5 °F) to -12.2 °C (10 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,12-24 inches,8-10 inches,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,drummondii,,,,,,,,,,,,,,,True,,,,,,,,,,,,,['https://garden.org/plants/view/79831/Propeller-flower-Alophia-drummondii/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elmendorfii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79798/Elmendorfs-onion-Allium-elmendorfii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aletris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,farinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79774/Colic-root-Aletris-farinosa/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,True,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4 inches,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,falcifolium,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79799/Sceptre-leaved-Onion-Allium-falcifolium/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibrillum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125060/Cuddy-Mountain-Onion-Allium-fibrillum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fimbriatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125059/Fringed-Onion-Allium-fimbriatum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Alternanthera,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 11,,0.0,True,,,Zone 8b -9.4 °C (15 °F) to -6.7 °C (20 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,4 to 12 inches,Scrambles 3 or 4 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flavescens,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/168388/Yellow-Joy-Weed-Alternanthera-flavescens/'],,,,,,,,,,,True,,,,,,True,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geyeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/223124/Geyers-onion-Allium-geyeri-var-geyeri/', 'https://garden.org/plants/view/79800/Bulbil-onion-Allium-geyeri-var-tenerum/', 'https://garden.org/plants/view/86482/Geyer-Onion-Allium-geyeri/']",True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glandulosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125061/Gland-Onion-Allium-glandulosum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gooddingii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/203529/Gooddings-onion-Allium-gooddingii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0.0,,,,True,,True,True,,,True,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Aloysia,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,,,,Perennial,,,,0.0,,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,gratissima,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79832/Whitebrush-Aloysia-gratissima/'],,,,,,,,,,True,True,,,True,,True,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haematochiton,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/124716/Redskin-Onion-Allium-haematochiton/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hickmanii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125063/Hickmans-Onion-Allium-hickmanii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hoffmanii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125065/Beegum-Onion-Allium-hoffmanii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,howellii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79801/Howells-onion-Allium-howellii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Allowissadula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,Perennial,,,,0.0,,,,Zone 9b -3.9 °C (25 °F) to -1.1 °C (30 °F),,,,,,,,,,,,,,,,,True,,,,,,,True,,,,3-6 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,holosericea,,,,,,,,,,,,,,,,,,,,True,,,,,,,,['https://garden.org/plants/view/79817/Chisos-Mountain-False-Indian-Mallow-Allowissadula-holosericea/'],,,,,,,,,,,,,,,,True,True,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyalinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79802/Glassy-onion-Allium-hyalinum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alnus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,incana,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,"['https://garden.org/plants/view/79818/Grey-Alder-Alnus-incana/', 'https://garden.org/plants/view/79819/Speckled-Alder-Alnus-incana-subsp-rugosa/', 'https://garden.org/plants/view/79820/Thinleaf-Alder-Alnus-incana-subsp-tenuifolia/']",,,,,,,,True,True,,,,True,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alnus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,incana,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,"['https://garden.org/plants/view/79818/Grey-Alder-Alnus-incana/', 'https://garden.org/plants/view/79819/Speckled-Alder-Alnus-incana-subsp-rugosa/', 'https://garden.org/plants/view/79820/Thinleaf-Alder-Alnus-incana-subsp-tenuifolia/']",,,,,,,,True,True,,,,True,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alnus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,incana,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,"['https://garden.org/plants/view/79818/Grey-Alder-Alnus-incana/', 'https://garden.org/plants/view/79819/Speckled-Alder-Alnus-incana-subsp-rugosa/', 'https://garden.org/plants/view/79820/Thinleaf-Alder-Alnus-incana-subsp-tenuifolia/']",,,,,,,,True,True,,,,True,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lacunosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125066/Pitted-Onion-Allium-lacunosum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lemmonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/124717/Lemmons-onion-Allium-lemmonii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Alternanthera,,,,,,True,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,Zone 11,,0.0,,,,Zone 10a -1.1 °C (30 °F) to +1.7 °C (35 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,12 inches to 18 inches,18 inches to 24 inches,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,maritima,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/123107/Seaside-Joyweed-Alternanthera-maritima/'],,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macropetalum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79804/Largeflower-onion-Allium-macropetalum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Alnus,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,Zone 7b,,1.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,True,,,,,,,True,True,,,,,True,,,,,,,,,10 to 30 feet,10 to 30 feet,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,True,,maritima,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,['https://garden.org/plants/view/79821/Seaside-Alder-Alnus-maritima/'],,,,,,,,True,True,,True,,True,True,,,True,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,membranaceum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125067/Papery-Onion-Allium-membranaceum/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monticola,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79805/San-Bernardino-Mountain-onion-Allium-monticola/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,munzii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125068/Munzs-Onion-Allium-munzii/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allium,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nevadense,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79806/Nevada-onion-Allium-nevadense/'],True,,,,,,,,,,,,,,,,,
